1,0.128,0.724,525,0.010000,0.000100
2,0.140,0.720,516,0.010000,0.000100
3,0.101,0.706,533,0.010000,0.000100
4,0.107,0.685,534,0.010000,0.000100
5,0.147,0.697,535,0.010000,0.000100
6,0.096,0.710,536,0.010000,0.000100
7,0.090,0.716,537,0.010000,0.000100
8,0.129,0.722,538,0.010000,0.000100
9,0.141,0.700,539,0.010000,0.000100
10,0.110,0.713,540,0.010000,0.000100
11,0.098,0.690,541,0.010000,0.000100
12,0.136,0.727,542,0.010000,0.000100
1,0.117,0.703,542,0.010000,0.000100
2,0.154,0.705,525,0.010000,0.000100
3,0.116,0.726,543,0.010000,0.000100
4,0.154,0.726,544,0.010000,0.000100
5,0.136,0.721,545,0.010000,0.000100
6,0.105,0.677,546,0.010000,0.000100
7,0.119,0.715,547,0.010000,0.000100
8,0.161,0.700,548,0.010000,0.000100
9,0.115,0.704,549,0.010000,0.000100
10,0.140,0.712,550,0.010000,0.000100
11,0.138,0.698,551,0.010000,0.000100
12,0.138,0.699,552,0.010000,0.000100
1,0.109,0.717,543,0.010000,0.000100
2,0.153,0.689,544,0.010000,0.000100
3,0.156,0.719,553,0.010000,0.000100
4,0.112,0.632,554,0.010000,0.000100
5,0.120,0.705,555,0.010000,0.000100
6,0.129,0.717,556,0.010000,0.000100
7,0.117,0.661,557,0.010000,0.000100
8,0.147,0.694,558,0.010000,0.000100
9,0.101,0.693,559,0.010000,0.000100
10,0.098,0.707,560,0.010000,0.000100
11,0.149,0.703,561,0.010000,0.000100
12,0.104,0.680,562,0.010000,0.000100
1,0.134,0.711,553,0.010000,0.000100
2,0.162,0.694,556,0.010000,0.000100
3,0.156,0.684,563,0.010000,0.000100
4,0.139,0.707,564,0.010000,0.000100
5,0.139,0.677,565,0.010000,0.000100
6,0.102,0.710,566,0.010000,0.000100
7,0.108,0.718,567,0.010000,0.000100
8,0.104,0.660,568,0.010000,0.000100
9,0.116,0.703,569,0.010000,0.000100
10,0.111,0.717,570,0.010000,0.000100
11,0.104,0.698,571,0.010000,0.000100
12,0.128,0.711,572,0.010000,0.000100
1,0.165,0.713,567,0.010000,0.000100
2,0.138,0.695,570,0.010000,0.000100
3,0.128,0.702,573,0.010000,0.000100
4,0.098,0.696,574,0.010000,0.000100
5,0.136,0.704,575,0.010000,0.000100
6,0.140,0.690,576,0.010000,0.000100
7,0.113,0.699,577,0.010000,0.000100
8,0.168,0.695,578,0.010000,0.000100
9,0.132,0.699,579,0.010000,0.000100
10,0.127,0.724,580,0.010000,0.000100
11,0.136,0.692,581,0.010000,0.000100
12,0.106,0.705,582,0.010000,0.000100
1,0.147,0.698,580,0.010000,0.000100
2,0.166,0.714,567,0.010000,0.000100
3,0.174,0.708,583,0.010000,0.000100
4,0.142,0.705,584,0.010000,0.000100
5,0.170,0.686,585,0.010000,0.000100
6,0.105,0.709,586,0.010000,0.000100
7,0.166,0.699,587,0.010000,0.000100
8,0.104,0.711,588,0.010000,0.000100
9,0.144,0.711,589,0.010000,0.000100
10,0.140,0.706,590,0.010000,0.000100
11,0.151,0.707,591,0.010000,0.000100
12,0.150,0.686,592,0.010000,0.000100
1,0.143,0.699,567,0.010000,0.000100
2,0.123,0.717,588,0.010000,0.000100
3,0.119,0.691,593,0.010000,0.000100
4,0.112,0.704,594,0.010000,0.000100
5,0.156,0.688,595,0.010000,0.000100
6,0.112,0.719,596,0.010000,0.000100
7,0.112,0.706,597,0.010000,0.000100
8,0.145,0.697,598,0.010000,0.000100
9,0.113,0.728,599,0.010000,0.000100
10,0.127,0.709,600,0.010000,0.000100
11,0.120,0.710,601,0.010000,0.000100
12,0.120,0.690,602,0.010000,0.000100
1,0.101,0.719,599,0.010000,0.000100
2,0.099,0.688,596,0.010000,0.000100
3,0.096,0.721,603,0.010000,0.000100
4,0.100,0.691,604,0.010000,0.000100
5,0.098,0.709,605,0.010000,0.000100
6,0.097,0.688,606,0.010000,0.000100
7,0.150,0.724,607,0.010000,0.000100
8,0.137,0.690,608,0.010000,0.000100
9,0.137,0.678,609,0.010000,0.000100
10,0.110,0.708,610,0.010000,0.000100
11,0.105,0.700,611,0.010000,0.000100
12,0.107,0.702,612,0.010000,0.000100
1,0.129,0.705,607,0.010000,0.000100
2,0.135,0.712,603,0.010000,0.000100
3,0.101,0.714,613,0.010000,0.000100
4,0.110,0.684,614,0.010000,0.000100
5,0.101,0.682,615,0.010000,0.000100
6,0.108,0.697,616,0.010000,0.000100
7,0.123,0.699,617,0.010000,0.000100
8,0.163,0.703,618,0.010000,0.000100
9,0.130,0.698,619,0.010000,0.000100
10,0.137,0.708,620,0.010000,0.000100
11,0.121,0.714,621,0.010000,0.000100
12,0.168,0.717,622,0.010000,0.000100
1,0.129,0.714,622,0.010000,0.000100
2,0.138,0.689,621,0.010000,0.000100
3,0.142,0.705,623,0.010000,0.000100
4,0.139,0.708,624,0.010000,0.000100
5,0.154,0.702,625,0.010000,0.000100
6,0.122,0.722,626,0.010000,0.000100
7,0.146,0.718,627,0.010000,0.000100
8,0.136,0.694,628,0.010000,0.000100
9,0.114,0.709,629,0.010000,0.000100
10,0.142,0.702,630,0.010000,0.000100
11,0.137,0.706,631,0.010000,0.000100
12,0.117,0.719,632,0.010000,0.000100
1,0.131,0.719,626,0.010000,0.000100
2,0.124,0.724,632,0.010000,0.000100
3,0.142,0.717,633,0.010000,0.000100
4,0.128,0.703,634,0.010000,0.000100
5,0.113,0.717,635,0.010000,0.000100
6,0.147,0.731,636,0.010000,0.000100
7,0.137,0.720,637,0.010000,0.000100
8,0.107,0.696,638,0.010000,0.000100
9,0.111,0.725,639,0.010000,0.000100
10,0.118,0.706,640,0.010000,0.000100
11,0.101,0.731,641,0.010000,0.000100
12,0.117,0.713,642,0.010000,0.000100
1,0.107,0.715,641,0.010000,0.000100
2,0.134,0.720,636,0.010000,0.000100
3,0.096,0.701,643,0.010000,0.000100
4,0.102,0.710,644,0.010000,0.000100
5,0.105,0.720,645,0.010000,0.000100
6,0.130,0.735,646,0.010000,0.000100
7,0.143,0.725,647,0.010000,0.000100
8,0.106,0.696,648,0.010000,0.000100
9,0.117,0.726,649,0.010000,0.000100
10,0.127,0.715,650,0.010000,0.000100
11,0.114,0.691,651,0.010000,0.000100
12,0.092,0.636,652,0.010000,0.000100
1,0.125,0.698,646,0.010000,0.000100
2,0.143,0.725,649,0.010000,0.000100
3,0.142,0.721,653,0.010000,0.000100
4,0.105,0.665,654,0.010000,0.000100
5,0.111,0.694,655,0.010000,0.000100
6,0.136,0.716,656,0.010000,0.000100
7,0.135,0.719,657,0.010000,0.000100
8,0.106,0.698,658,0.010000,0.000100
9,0.097,0.669,659,0.010000,0.000100
10,0.096,0.684,660,0.010000,0.000100
11,0.127,0.711,661,0.010000,0.000100
12,0.109,0.692,662,0.010000,0.000100
1,0.141,0.731,649,0.010000,0.000100
2,0.140,0.722,653,0.010000,0.000100
3,0.107,0.666,663,0.010000,0.000100
4,0.128,0.721,664,0.010000,0.000100
5,0.128,0.693,665,0.010000,0.000100
6,0.107,0.641,666,0.010000,0.000100
7,0.097,0.644,667,0.010000,0.000100
8,0.105,0.665,668,0.010000,0.000100
9,0.102,0.677,669,0.010000,0.000100
10,0.103,0.669,670,0.010000,0.000100
11,0.109,0.639,671,0.010000,0.000100
12,0.104,0.655,672,0.010000,0.000100
1,0.119,0.726,649,0.010000,0.000100
2,0.137,0.728,653,0.010000,0.000100
3,0.130,0.715,673,0.010000,0.000100
4,0.106,0.677,674,0.010000,0.000100
5,0.103,0.708,675,0.010000,0.000100
6,0.132,0.716,676,0.010000,0.000100
7,0.126,0.719,677,0.010000,0.000100
8,0.117,0.693,678,0.010000,0.000100
9,0.138,0.714,679,0.010000,0.000100
10,0.099,0.645,680,0.010000,0.000100
11,0.105,0.689,681,0.010000,0.000100
12,0.103,0.669,682,0.010000,0.000100
1,0.115,0.704,653,0.010000,0.000100
2,0.140,0.679,649,0.010000,0.000100
3,0.109,0.688,683,0.010000,0.000100
4,0.114,0.695,684,0.010000,0.000100
5,0.107,0.689,685,0.010000,0.000100
6,0.101,0.613,686,0.010000,0.000100
7,0.136,0.688,687,0.010000,0.000100
8,0.133,0.709,688,0.010000,0.000100
9,0.103,0.670,689,0.010000,0.000100
10,0.105,0.721,690,0.010000,0.000100
11,0.132,0.715,691,0.010000,0.000100
12,0.131,0.680,692,0.010000,0.000100
1,0.126,0.718,690,0.010000,0.000100
2,0.113,0.718,691,0.010000,0.000100
3,0.100,0.690,693,0.010000,0.000100
4,0.106,0.684,694,0.010000,0.000100
5,0.108,0.702,695,0.010000,0.000100
6,0.088,0.674,696,0.010000,0.000100
7,0.091,0.684,697,0.010000,0.000100
8,0.088,0.690,698,0.010000,0.000100
9,0.122,0.713,699,0.010000,0.000100
10,0.105,0.659,700,0.010000,0.000100
11,0.099,0.719,701,0.010000,0.000100
12,0.096,0.690,702,0.010000,0.000100
1,0.095,0.706,701,0.010000,0.000100
2,0.127,0.695,690,0.010000,0.000100
3,0.105,0.689,703,0.010000,0.000100
4,0.109,0.683,704,0.010000,0.000100
5,0.101,0.662,705,0.010000,0.000100
6,0.148,0.689,706,0.010000,0.000100
7,0.112,0.693,707,0.010000,0.000100
8,0.098,0.713,708,0.010000,0.000100
9,0.107,0.668,709,0.010000,0.000100
10,0.100,0.710,710,0.010000,0.000100
11,0.104,0.707,711,0.010000,0.000100
12,0.100,0.712,712,0.010000,0.000100
1,0.137,0.691,708,0.010000,0.000100
2,0.117,0.711,712,0.010000,0.000100
3,0.102,0.725,713,0.010000,0.000100
4,0.138,0.698,714,0.010000,0.000100
5,0.098,0.701,715,0.010000,0.000100
6,0.101,0.662,716,0.010000,0.000100
7,0.102,0.688,717,0.010000,0.000100
8,0.096,0.716,718,0.010000,0.000100
9,0.103,0.722,719,0.010000,0.000100
10,0.137,0.707,720,0.010000,0.000100
11,0.103,0.652,721,0.010000,0.000100
12,0.111,0.690,722,0.010000,0.000100
1,0.102,0.709,713,0.010000,0.000100
2,0.133,0.715,719,0.010000,0.000100
3,0.104,0.709,723,0.010000,0.000100
4,0.102,0.685,724,0.010000,0.000100
5,0.097,0.681,725,0.010000,0.000100
6,0.124,0.693,726,0.010000,0.000100
7,0.124,0.715,727,0.010000,0.000100
8,0.096,0.675,728,0.010000,0.000100
9,0.097,0.677,729,0.010000,0.000100
10,0.103,0.688,730,0.010000,0.000100
11,0.106,0.663,731,0.010000,0.000100
12,0.111,0.705,732,0.010000,0.000100
1,0.115,0.706,727,0.010000,0.000100
2,0.167,0.703,719,0.010000,0.000100
3,0.141,0.728,733,0.010000,0.000100
4,0.118,0.699,734,0.010000,0.000100
5,0.107,0.685,735,0.010000,0.000100
6,0.141,0.708,736,0.010000,0.000100
7,0.104,0.698,737,0.010000,0.000100
8,0.101,0.684,738,0.010000,0.000100
9,0.126,0.682,739,0.010000,0.000100
10,0.099,0.676,740,0.010000,0.000100
11,0.120,0.712,741,0.010000,0.000100
12,0.169,0.694,742,0.010000,0.000100
1,0.131,0.735,733,0.010000,0.000100
2,0.139,0.707,741,0.010000,0.000100
3,0.098,0.645,743,0.010000,0.000100
4,0.109,0.647,744,0.010000,0.000100
5,0.118,0.695,745,0.010000,0.000100
6,0.106,0.657,746,0.010000,0.000100
7,0.095,0.655,747,0.010000,0.000100
8,0.122,0.717,748,0.010000,0.000100
9,0.107,0.664,749,0.010000,0.000100
10,0.094,0.670,750,0.010000,0.000100
11,0.098,0.718,751,0.010000,0.000100
12,0.106,0.660,752,0.010000,0.000100
1,0.097,0.696,733,0.010000,0.000100
2,0.128,0.677,751,0.010000,0.000100
3,0.098,0.728,753,0.010000,0.000100
4,0.102,0.631,754,0.010000,0.000100
5,0.104,0.641,755,0.010000,0.000100
6,0.102,0.655,756,0.010000,0.000100
7,0.095,0.688,757,0.010000,0.000100
8,0.099,0.639,758,0.010000,0.000100
9,0.106,0.681,759,0.010000,0.000100
10,0.102,0.697,760,0.010000,0.000100
11,0.105,0.668,761,0.010000,0.000100
12,0.143,0.712,762,0.010000,0.000100
1,0.127,0.720,753,0.010000,0.000100
2,0.118,0.720,762,0.010000,0.000100
3,0.097,0.636,763,0.010000,0.000100
4,0.099,0.656,764,0.010000,0.000100
5,0.110,0.719,765,0.010000,0.000100
6,0.109,0.578,766,0.010000,0.000100
7,0.097,0.701,767,0.010000,0.000100
8,0.104,0.631,768,0.010000,0.000100
9,0.102,0.597,769,0.010000,0.000100
10,0.101,0.687,770,0.010000,0.000100
11,0.108,0.691,771,0.010000,0.000100
12,0.091,0.634,772,0.010000,0.000100
1,0.151,0.718,762,0.010000,0.000100
2,0.108,0.709,753,0.010000,0.000100
3,0.139,0.685,773,0.010000,0.000100
4,0.143,0.704,774,0.010000,0.000100
5,0.131,0.710,775,0.010000,0.000100
6,0.105,0.692,776,0.010000,0.000100
7,0.097,0.662,777,0.010000,0.000100
8,0.100,0.651,778,0.010000,0.000100
9,0.097,0.637,779,0.010000,0.000100
10,0.131,0.683,780,0.010000,0.000100
11,0.128,0.683,781,0.010000,0.000100
12,0.102,0.643,782,0.010000,0.000100
1,0.121,0.718,762,0.010000,0.000100
2,0.104,0.709,775,0.010000,0.000100
3,0.105,0.668,783,0.010000,0.000100
4,0.103,0.706,784,0.010000,0.000100
5,0.131,0.702,785,0.010000,0.000100
6,0.105,0.688,786,0.010000,0.000100
7,0.097,0.673,787,0.010000,0.000100
8,0.101,0.688,788,0.010000,0.000100
9,0.090,0.690,789,0.010000,0.000100
10,0.110,0.693,790,0.010000,0.000100
11,0.108,0.621,791,0.010000,0.000100
12,0.096,0.696,792,0.010000,0.000100
1,0.099,0.694,762,0.010000,0.000100
2,0.133,0.707,775,0.010000,0.000100
3,0.100,0.647,793,0.010000,0.000100
4,0.093,0.694,794,0.010000,0.000100
5,0.093,0.680,795,0.010000,0.000100
6,0.099,0.624,796,0.010000,0.000100
7,0.190,0.721,797,0.010000,0.000100
8,0.095,0.640,798,0.010000,0.000100
9,0.123,0.705,799,0.010000,0.000100
10,0.103,0.668,800,0.010000,0.000100
11,0.124,0.707,801,0.010000,0.000100
12,0.102,0.662,802,0.010000,0.000100
1,0.157,0.686,797,0.010000,0.000100
2,0.120,0.701,775,0.010000,0.000100
3,0.107,0.670,803,0.010000,0.000100
4,0.118,0.632,804,0.010000,0.000100
5,0.109,0.675,805,0.010000,0.000100
6,0.109,0.612,806,0.010000,0.000100
7,0.112,0.717,807,0.010000,0.000100
8,0.103,0.676,808,0.010000,0.000100
9,0.101,0.668,809,0.010000,0.000100
10,0.096,0.707,810,0.010000,0.000100
11,0.098,0.694,811,0.010000,0.000100
12,0.100,0.706,812,0.010000,0.000100
1,0.106,0.693,807,0.010000,0.000100
2,0.107,0.692,810,0.010000,0.000100
3,0.101,0.599,813,0.010000,0.000100
4,0.109,0.617,814,0.010000,0.000100
5,0.106,0.711,815,0.010000,0.000100
6,0.097,0.692,816,0.010000,0.000100
7,0.110,0.711,817,0.010000,0.000100
8,0.115,0.698,818,0.010000,0.000100
9,0.103,0.672,819,0.010000,0.000100
10,0.114,0.655,820,0.010000,0.000100
11,0.103,0.610,821,0.010000,0.000100
12,0.103,0.689,822,0.010000,0.000100
1,0.094,0.689,815,0.010000,0.000100
2,0.104,0.713,817,0.010000,0.000100
3,0.121,0.714,823,0.010000,0.000100
4,0.098,0.707,824,0.010000,0.000100
5,0.101,0.707,825,0.010000,0.000100
6,0.106,0.698,826,0.010000,0.000100
7,0.096,0.715,827,0.010000,0.000100
8,0.095,0.709,828,0.010000,0.000100
9,0.099,0.693,829,0.010000,0.000100
10,0.112,0.642,830,0.010000,0.000100
11,0.109,0.696,831,0.010000,0.000100
12,0.103,0.700,832,0.010000,0.000100
1,0.101,0.712,827,0.010000,0.000100
2,0.132,0.694,823,0.010000,0.000100
3,0.106,0.684,833,0.010000,0.000100
4,0.135,0.712,834,0.010000,0.000100
5,0.095,0.685,835,0.010000,0.000100
6,0.104,0.682,836,0.010000,0.000100
7,0.116,0.686,837,0.010000,0.000100
8,0.093,0.694,838,0.010000,0.000100
9,0.113,0.688,839,0.010000,0.000100
10,0.106,0.700,840,0.010000,0.000100
11,0.131,0.641,841,0.010000,0.000100
12,0.099,0.673,842,0.010000,0.000100
1,0.104,0.713,827,0.010000,0.000100
2,0.104,0.717,834,0.010000,0.000100
3,0.102,0.720,843,0.010000,0.000100
4,0.122,0.665,844,0.010000,0.000100
5,0.103,0.676,845,0.010000,0.000100
6,0.102,0.656,846,0.010000,0.000100
7,0.194,0.686,847,0.010000,0.000100
8,0.124,0.695,848,0.010000,0.000100
9,0.102,0.689,849,0.010000,0.000100
10,0.097,0.671,850,0.010000,0.000100
11,0.122,0.679,851,0.010000,0.000100
12,0.101,0.620,852,0.010000,0.000100
1,0.099,0.725,843,0.010000,0.000100
2,0.106,0.688,834,0.010000,0.000100
3,0.101,0.588,853,0.010000,0.000100
4,0.101,0.702,854,0.010000,0.000100
5,0.100,0.647,855,0.010000,0.000100
6,0.100,0.680,856,0.010000,0.000100
7,0.097,0.695,857,0.010000,0.000100
8,0.096,0.693,858,0.010000,0.000100
9,0.101,0.655,859,0.010000,0.000100
10,0.102,0.715,860,0.010000,0.000100
11,0.104,0.699,861,0.010000,0.000100
12,0.102,0.636,862,0.010000,0.000100
1,0.104,0.681,843,0.010000,0.000100
2,0.098,0.676,860,0.010000,0.000100
3,0.102,0.674,863,0.010000,0.000100
4,0.133,0.703,864,0.010000,0.000100
5,0.105,0.660,865,0.010000,0.000100
6,0.103,0.701,866,0.010000,0.000100
7,0.106,0.697,867,0.010000,0.000100
8,0.101,0.683,868,0.010000,0.000100
9,0.109,0.708,869,0.010000,0.000100
10,0.100,0.646,870,0.010000,0.000100
11,0.101,0.691,871,0.010000,0.000100
12,0.103,0.678,872,0.010000,0.000100
1,0.134,0.664,869,0.010000,0.000100
2,0.114,0.699,864,0.010000,0.000100
3,0.094,0.683,873,0.010000,0.000100
4,0.114,0.695,874,0.010000,0.000100
5,0.106,0.711,875,0.010000,0.000100
6,0.097,0.678,876,0.010000,0.000100
7,0.101,0.614,877,0.010000,0.000100
8,0.105,0.671,878,0.010000,0.000100
9,0.106,0.661,879,0.010000,0.000100
10,0.101,0.685,880,0.010000,0.000100
11,0.119,0.699,881,0.010000,0.000100
12,0.101,0.678,882,0.010000,0.000100
1,0.096,0.718,875,0.010000,0.000100
2,0.132,0.701,864,0.010000,0.000100
3,0.098,0.694,883,0.010000,0.000100
4,0.097,0.709,884,0.010000,0.000100
5,0.097,0.676,885,0.010000,0.000100
6,0.097,0.693,886,0.010000,0.000100
7,0.100,0.657,887,0.010000,0.000100
8,0.099,0.628,888,0.010000,0.000100
9,0.099,0.707,889,0.010000,0.000100
10,0.108,0.678,890,0.010000,0.000100
11,0.093,0.673,891,0.010000,0.000100
12,0.103,0.671,892,0.010000,0.000100
1,0.097,0.710,875,0.010000,0.000100
2,0.134,0.708,884,0.010000,0.000100
3,0.092,0.723,893,0.010000,0.000100
4,0.108,0.674,894,0.010000,0.000100
5,0.101,0.700,895,0.010000,0.000100
6,0.100,0.696,896,0.010000,0.000100
7,0.104,0.695,897,0.010000,0.000100
8,0.105,0.690,898,0.010000,0.000100
9,0.103,0.692,899,0.010000,0.000100
10,0.124,0.692,900,0.010000,0.000100
11,0.130,0.687,901,0.010000,0.000100
12,0.108,0.691,902,0.010000,0.000100
1,0.135,0.721,893,0.010000,0.000100
2,0.127,0.693,875,0.010000,0.000100
3,0.138,0.709,903,0.010000,0.000100
4,0.096,0.693,904,0.010000,0.000100
5,0.101,0.693,905,0.010000,0.000100
6,0.126,0.704,906,0.010000,0.000100
7,0.141,0.698,907,0.010000,0.000100
8,0.110,0.707,908,0.010000,0.000100
9,0.100,0.709,909,0.010000,0.000100
10,0.101,0.692,910,0.010000,0.000100
11,0.132,0.695,911,0.010000,0.000100
12,0.129,0.705,912,0.010000,0.000100
1,0.130,0.700,893,0.010000,0.000100
2,0.100,0.695,909,0.010000,0.000100
3,0.098,0.686,913,0.010000,0.000100
4,0.103,0.688,914,0.010000,0.000100
5,0.096,0.677,915,0.010000,0.000100
6,0.096,0.711,916,0.010000,0.000100
7,0.100,0.671,917,0.010000,0.000100
8,0.105,0.693,918,0.010000,0.000100
9,0.097,0.678,919,0.010000,0.000100
10,0.134,0.702,920,0.010000,0.000100
11,0.117,0.703,921,0.010000,0.000100
12,0.099,0.693,922,0.010000,0.000100
1,0.107,0.693,916,0.010000,0.000100
2,0.100,0.706,921,0.010000,0.000100
3,0.110,0.720,923,0.010000,0.000100
4,0.094,0.671,924,0.010000,0.000100
5,0.102,0.685,925,0.010000,0.000100
6,0.104,0.679,926,0.010000,0.000100
7,0.100,0.703,927,0.010000,0.000100
8,0.106,0.699,928,0.010000,0.000100
9,0.099,0.696,929,0.010000,0.000100
10,0.102,0.718,930,0.010000,0.000100
11,0.112,0.684,931,0.010000,0.000100
12,0.099,0.699,932,0.010000,0.000100
1,0.106,0.700,923,0.010000,0.000100
2,0.100,0.700,930,0.010000,0.000100
3,0.111,0.677,933,0.010000,0.000100
4,0.103,0.660,934,0.010000,0.000100
5,0.110,0.644,935,0.010000,0.000100
6,0.099,0.699,936,0.010000,0.000100
7,0.097,0.705,937,0.010000,0.000100
8,0.102,0.701,938,0.010000,0.000100
9,0.093,0.658,939,0.010000,0.000100
10,0.095,0.696,940,0.010000,0.000100
11,0.097,0.700,941,0.010000,0.000100
12,0.110,0.699,942,0.010000,0.000100
1,0.106,0.694,937,0.010000,0.000100
2,0.099,0.705,938,0.010000,0.000100
3,0.105,0.664,943,0.010000,0.000100
4,0.106,0.671,944,0.010000,0.000100
5,0.098,0.671,945,0.010000,0.000100
6,0.149,0.705,946,0.010000,0.000100
7,0.093,0.686,947,0.010000,0.000100
8,0.104,0.647,948,0.010000,0.000100
9,0.105,0.667,949,0.010000,0.000100
10,0.100,0.640,950,0.010000,0.000100
11,0.113,0.634,951,0.010000,0.000100
12,0.104,0.639,952,0.010000,0.000100
1,0.098,0.702,938,0.010000,0.000100
2,0.135,0.671,946,0.010000,0.000100
3,0.095,0.704,953,0.010000,0.000100
4,0.098,0.678,954,0.010000,0.000100
5,0.097,0.697,955,0.010000,0.000100
6,0.102,0.613,956,0.010000,0.000100
7,0.103,0.649,957,0.010000,0.000100
8,0.099,0.650,958,0.010000,0.000100
9,0.107,0.645,959,0.010000,0.000100
10,0.142,0.687,960,0.010000,0.000100
11,0.097,0.641,961,0.010000,0.000100
12,0.122,0.702,962,0.010000,0.000100
1,0.101,0.667,953,0.010000,0.000100
2,0.116,0.689,962,0.010000,0.000100
3,0.101,0.616,963,0.010000,0.000100
4,0.101,0.694,964,0.010000,0.000100
5,0.100,0.687,965,0.010000,0.000100
6,0.100,0.688,966,0.010000,0.000100
7,0.106,0.690,967,0.010000,0.000100
8,0.097,0.679,968,0.010000,0.000100
9,0.094,0.677,969,0.010000,0.000100
10,0.099,0.676,970,0.010000,0.000100
11,0.095,0.721,971,0.010000,0.000100
12,0.097,0.674,972,0.010000,0.000100
1,0.102,0.704,971,0.010000,0.000100
2,0.102,0.713,964,0.010000,0.000100
3,0.098,0.677,973,0.010000,0.000100
4,0.098,0.710,974,0.010000,0.000100
5,0.105,0.684,975,0.010000,0.000100
6,0.103,0.696,976,0.010000,0.000100
7,0.095,0.676,977,0.010000,0.000100
8,0.102,0.683,978,0.010000,0.000100
9,0.094,0.660,979,0.010000,0.000100
10,0.102,0.687,980,0.010000,0.000100
11,0.092,0.667,981,0.010000,0.000100
12,0.108,0.684,982,0.010000,0.000100
1,0.099,0.699,964,0.010000,0.000100
2,0.100,0.708,974,0.010000,0.000100
3,0.097,0.693,983,0.010000,0.000100
4,0.102,0.686,984,0.010000,0.000100
5,0.144,0.676,985,0.010000,0.000100
6,0.101,0.682,986,0.010000,0.000100
7,0.091,0.682,987,0.010000,0.000100
8,0.112,0.700,988,0.010000,0.000100
9,0.123,0.680,989,0.010000,0.000100
10,0.100,0.684,990,0.010000,0.000100
11,0.100,0.653,991,0.010000,0.000100
12,0.112,0.695,992,0.010000,0.000100
1,0.129,0.691,974,0.010000,0.000100
2,0.103,0.684,988,0.010000,0.000100
3,0.096,0.675,993,0.010000,0.000100
4,0.103,0.671,994,0.010000,0.000100
5,0.097,0.675,995,0.010000,0.000100
6,0.096,0.692,996,0.010000,0.000100
7,0.093,0.675,997,0.010000,0.000100
8,0.094,0.669,998,0.010000,0.000100
9,0.093,0.663,999,0.010000,0.000100
10,0.113,0.649,1000,0.010000,0.000100
11,0.099,0.652,1001,0.010000,0.000100
12,0.127,0.666,1002,0.010000,0.000100
1,0.099,0.698,996,0.010000,0.000100
2,0.101,0.701,974,0.010000,0.000100
3,0.100,0.658,1003,0.010000,0.000100
4,0.103,0.685,1004,0.010000,0.000100
5,0.112,0.644,1005,0.010000,0.000100
6,0.134,0.693,1006,0.010000,0.000100
7,0.109,0.693,1007,0.010000,0.000100
8,0.102,0.665,1008,0.010000,0.000100
9,0.095,0.672,1009,0.010000,0.000100
10,0.103,0.677,1010,0.010000,0.000100
11,0.101,0.635,1011,0.010000,0.000100
12,0.098,0.703,1012,0.010000,0.000100
1,0.110,0.689,1012,0.010000,0.000100
2,0.114,0.647,974,0.010000,0.000100
3,0.099,0.688,1013,0.010000,0.000100
4,0.088,0.665,1014,0.010000,0.000100
5,0.105,0.645,1015,0.010000,0.000100
6,0.103,0.682,1016,0.010000,0.000100
7,0.115,0.702,1017,0.010000,0.000100
8,0.122,0.674,1018,0.010000,0.000100
9,0.132,0.662,1019,0.010000,0.000100
10,0.134,0.676,1020,0.010000,0.000100
11,0.104,0.679,1021,0.010000,0.000100
12,0.095,0.688,1022,0.010000,0.000100
1,0.091,0.692,1017,0.010000,0.000100
2,0.106,0.669,1012,0.010000,0.000100
3,0.103,0.661,1023,0.010000,0.000100
4,0.099,0.662,1024,0.010000,0.000100
5,0.127,0.651,1025,0.010000,0.000100
6,0.097,0.699,1026,0.010000,0.000100
7,0.099,0.704,1027,0.010000,0.000100
8,0.103,0.690,1028,0.010000,0.000100
9,0.121,0.674,1029,0.010000,0.000100
10,0.116,0.676,1030,0.010000,0.000100
11,0.099,0.699,1031,0.010000,0.000100
12,0.106,0.682,1032,0.010000,0.000100
1,0.100,0.708,1027,0.010000,0.000100
2,0.109,0.686,1026,0.010000,0.000100
3,0.106,0.689,1033,0.010000,0.000100
4,0.112,0.704,1034,0.010000,0.000100
5,0.103,0.674,1035,0.010000,0.000100
6,0.102,0.675,1036,0.010000,0.000100
7,0.097,0.691,1037,0.010000,0.000100
8,0.100,0.660,1038,0.010000,0.000100
9,0.098,0.687,1039,0.010000,0.000100
10,0.110,0.678,1040,0.010000,0.000100
11,0.111,0.685,1041,0.010000,0.000100
12,0.097,0.645,1042,0.010000,0.000100
1,0.118,0.718,1027,0.010000,0.000100
2,0.117,0.689,1034,0.010000,0.000100
3,0.100,0.653,1043,0.010000,0.000100
4,0.137,0.711,1044,0.010000,0.000100
5,0.134,0.696,1045,0.010000,0.000100
6,0.098,0.697,1046,0.010000,0.000100
7,0.101,0.686,1047,0.010000,0.000100
8,0.098,0.680,1048,0.010000,0.000100
9,0.104,0.689,1049,0.010000,0.000100
10,0.114,0.685,1050,0.010000,0.000100
11,0.095,0.691,1051,0.010000,0.000100
12,0.107,0.634,1052,0.010000,0.000100
1,0.101,0.700,1027,0.010000,0.000100
2,0.124,0.713,1044,0.010000,0.000100
3,0.097,0.641,1053,0.010000,0.000100
4,0.142,0.684,1054,0.010000,0.000100
5,0.102,0.689,1055,0.010000,0.000100
6,0.139,0.662,1056,0.010000,0.000100
7,0.108,0.655,1057,0.010000,0.000100
8,0.133,0.690,1058,0.010000,0.000100
9,0.112,0.693,1059,0.010000,0.000100
